mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,label,filepath
-523.51306,17.509247,-16.51013,0.6971403,-23.103388,11.692695,-5.359217,7.7212777,-11.618214,4.872137,-6.4614305,2.4470463,-0.4632508,215.31363,39.179417,34.61565,6.3866115,34.366215,17.831898,12.465594,17.239496,16.534555,10.174686,9.672801,9.826272,6.908844,stop,C:\Projects\Audio_ML project\data\raw\stop\434a267c_nohash_0.wav
-585.04706,39.0593,14.686839,16.615746,-7.248927,24.170988,5.7905555,16.405323,3.6144903,12.056966,1.9097553,13.235344,-5.2201896,210.67824,64.87376,25.331827,22.411335,26.324652,17.770807,9.920384,12.467013,10.16735,8.791829,9.103422,10.7390995,12.747172,stop,C:\Projects\Audio_ML project\data\raw\stop\a9b574b3_nohash_0.wav
-503.0626,85.97559,13.516682,45.92986,15.052248,33.9821,14.366065,26.52588,13.161873,21.311043,1.8897718,12.856757,-1.9680243,93.80478,25.771692,29.543545,22.634312,25.038635,9.542066,8.878571,9.169167,8.330176,7.9084682,8.206518,8.034924,7.674679,up,C:\Projects\Audio_ML project\data\raw\up\3a789a0d_nohash_0.wav
-616.603,49.440887,6.319764,16.480104,3.649035,-2.9269836,-2.2286358,8.079359,-3.4989252,-0.32002452,-0.33161393,1.3001629,-2.4328506,157.58003,67.976845,28.7153,31.746172,21.368126,17.730234,6.3425946,19.421183,8.579741,11.357476,6.6786213,5.5988626,4.6107664,yes,C:\Projects\Audio_ML project\data\raw\yes\106a6183_nohash_0.wav
-663.7966,38.393246,-3.0782926,13.089399,-17.301006,1.2615025,-6.5781145,-10.371834,-11.478592,2.755937,-1.3364072,-2.5272067,0.15441398,197.44806,53.63685,34.46647,25.108398,33.207253,7.686073,18.646513,14.593559,18.936237,11.3548355,6.3838363,9.603517,7.032956,no,C:\Projects\Audio_ML project\data\raw\no\28ce0c58_nohash_6.wav
-419.4885,84.09769,24.268158,48.34946,23.952961,15.837123,11.143823,22.521708,9.707544,23.30619,1.4468148,16.612064,6.4774528,125.44175,37.746376,40.98746,22.65195,11.542579,23.820412,7.4346437,12.077649,8.813318,14.067104,9.2075615,9.868008,5.9167356,yes,C:\Projects\Audio_ML project\data\raw\yes\778a4a01_nohash_0.wav
-685.1311,140.36855,45.7621,54.176563,29.483786,24.845558,2.123927,22.645662,13.128319,13.807423,5.0598497,16.172373,-1.4568118,85.38607,23.15139,26.507528,17.690552,9.496737,16.249348,21.022892,11.28864,6.121237,11.823171,7.859179,9.336721,11.875896,yes,C:\Projects\Audio_ML project\data\raw\yes\1fd85ee4_nohash_0.wav
-655.46954,60.4579,-22.607027,0.29162836,-9.117721,-11.130797,5.476171,-8.206229,-9.066699,2.704336,4.144174,0.20384216,-1.5044142,168.32892,85.77461,39.72415,9.230851,14.717386,17.78869,10.639507,12.8186245,13.728634,5.6239185,6.064092,3.985221,3.9299579,up,C:\Projects\Audio_ML project\data\raw\up\9587481f_nohash_0.wav
-534.6358,141.77477,27.514858,-1.2268797,-9.03785,16.447788,6.803729,10.021558,9.297708,13.141082,10.915704,8.493177,-3.3270228,55.83674,29.740976,16.408669,25.120453,18.063875,10.591785,8.7760105,13.412894,8.889507,8.184858,9.688291,9.037435,10.931463,go,C:\Projects\Audio_ML project\data\raw\go\9a4d12fd_nohash_1.wav
-394.75958,39.028427,1.5706338,28.569904,5.99764,18.980524,-1.2292465,15.671157,0.6239328,13.222109,1.152622,13.392734,1.2674434,32.826157,17.214334,16.629995,10.881556,10.268231,9.055929,7.9131026,7.7948065,6.178409,7.039633,6.9125366,5.389709,6.279021,yes,C:\Projects\Audio_ML project\data\raw\yes\05b2db80_nohash_2.wav
-646.42584,35.602077,-16.554901,6.15166,-4.4651585,12.112768,-3.0004554,2.7680397,2.3320453,-0.80055386,-11.893006,0.78441375,-0.8395203,230.12134,48.211723,29.491587,12.341512,10.879112,20.007998,10.669039,6.08679,6.3081145,6.8012166,17.997953,4.5665565,3.095687,stop,C:\Projects\Audio_ML project\data\raw\stop\3852fca2_nohash_0.wav
-629.2107,16.879707,-16.971916,4.173909,-7.204291,5.6285377,1.9824427,-0.85304517,3.380313,2.7788227,-3.298676,-3.4572887,-1.8936697,178.91408,33.481953,37.376717,9.965273,17.670975,10.7957,6.1230717,3.8332057,8.4565,6.349148,9.808003,8.200192,5.5297284,up,C:\Projects\Audio_ML project\data\raw\up\0b40aa8e_nohash_1.wav
-634.32153,29.535017,-2.4478154,9.173432,-7.7487373,-2.9516609,-3.4208233,-1.6247486,0.01372304,1.853517,-3.31557,0.41606206,-3.7420893,190.41595,49.329582,16.80202,20.615606,20.446407,13.403604,6.81246,8.431341,9.01095,7.5033097,7.0154557,4.9885726,7.0517755,yes,C:\Projects\Audio_ML project\data\raw\yes\af7a8296_nohash_3.wav
-629.62714,90.21992,20.763403,24.846487,-0.56180686,15.802088,-5.4148374,18.401733,5.958925,18.858435,2.8836386,12.531318,5.532268,61.799053,24.723372,15.469935,13.731402,10.068666,8.590148,10.838626,8.90994,8.337539,8.69518,10.943682,10.790935,7.7002535,no,C:\Projects\Audio_ML project\data\raw\no\1cb788bc_nohash_0.wav
-495.88715,95.75542,25.533258,46.280163,11.73913,23.464815,10.404939,24.869175,11.330179,17.649658,-1.2159884,16.54338,-0.6061597,90.91608,28.877047,22.215363,19.478765,23.093864,17.648073,12.937954,10.35959,8.274158,7.697966,9.274201,7.258099,6.57935,go,C:\Projects\Audio_ML project\data\raw\go\3a789a0d_nohash_0.wav
-574.97906,25.965502,-14.0923,1.0564117,-15.165543,7.039347,-6.96242,3.2069333,-4.603724,4.9466166,-2.3276746,-3.6883183,-2.5916264,206.3699,41.27733,26.462643,5.5925574,29.277588,11.528543,14.268392,7.963611,9.580342,8.255187,6.2401094,8.121681,6.920089,up,C:\Projects\Audio_ML project\data\raw\up\434a267c_nohash_0.wav
-589.37225,44.182102,19.72874,24.686155,-1.3120972,4.637121,-16.761812,11.704192,-10.748298,2.223721,-6.8710027,-0.53732353,-5.7657866,160.48074,57.952404,23.735157,37.526672,16.466427,20.112452,24.349434,11.966084,17.807821,11.010547,10.958587,10.01269,8.081919,yes,C:\Projects\Audio_ML project\data\raw\yes\471a0925_nohash_4.wav
-602.3572,74.66759,5.924384,5.2301164,-2.4035387,1.7324662,-1.9997399,5.3229933,10.748634,4.8262115,-2.4462962,-4.871555,0.9764423,131.61096,61.153214,27.344868,17.591412,20.022032,15.303001,10.813716,8.405695,10.9988575,7.800957,9.214887,11.491443,5.596634,up,C:\Projects\Audio_ML project\data\raw\up\56eb74ae_nohash_0.wav
-602.4098,33.244823,-11.155307,-2.088881,-4.129281,3.393304,3.5974412,1.8014176,2.3142478,1.8743802,1.5892502,-4.560076,-3.429845,219.68134,53.75611,23.286741,8.351539,10.578004,6.889667,6.691869,3.9995885,4.41923,4.7537713,4.723258,9.288011,9.189419,up,C:\Projects\Audio_ML project\data\raw\up\b87bdb22_nohash_0.wav
-700.7487,117.82212,38.215607,48.440132,12.709823,8.423497,-3.1771123,7.473777,2.329713,12.39219,8.527537,16.224434,6.9316688,98.48578,17.675682,18.993813,21.699957,9.635004,22.676487,13.399418,9.418345,9.932197,8.206204,6.8426876,7.517354,10.739522,yes,C:\Projects\Audio_ML project\data\raw\yes\43691f67_nohash_0.wav
-711.97125,40.976772,-10.510688,13.068335,-14.876526,-2.6067994,-7.8516183,0.794327,-6.13288,0.4217186,-2.3031907,-3.8137255,-2.5949538,203.50241,61.895218,27.924614,23.423927,26.867569,5.983732,12.49944,9.38442,11.928824,5.7654486,6.929996,8.906229,5.788892,yes,C:\Projects\Audio_ML project\data\raw\yes\14775481_nohash_1.wav
-596.4919,55.29446,-8.5016,6.439765,-11.069086,8.233776,-14.992465,-2.5940974,-15.072605,2.446469,-1.9957714,10.900611,-5.275368,157.54494,50.793064,20.104092,15.418325,14.493926,9.498389,15.04634,11.666492,18.597883,10.906055,22.051191,9.731118,8.723575,up,C:\Projects\Audio_ML project\data\raw\up\7195ffa6_nohash_0.wav
-699.4947,68.86756,-15.059041,14.455247,-9.614713,-6.2690654,-0.7634513,-5.191068,-9.204981,-3.5396404,-2.0297966,1.4104819,-8.42241,220.2941,77.889046,27.279211,27.71174,21.588589,14.404211,9.261677,13.202001,17.962004,7.842462,5.713759,11.126314,11.629136,no,C:\Projects\Audio_ML project\data\raw\no\1942abd7_nohash_0.wav
-584.3163,31.572376,-12.131372,26.947296,-10.43036,4.444354,-10.076174,2.6895792,-4.6422515,6.9255576,-0.85515165,2.3997948,3.0344493,243.56233,47.143604,19.553492,34.217,13.824386,13.957128,12.788302,10.602176,6.7991843,10.275151,4.4212084,6.0189724,4.669853,yes,C:\Projects\Audio_ML project\data\raw\yes\68dd409e_nohash_0.wav
-508.91418,115.42661,29.26523,42.073093,8.66072,20.485529,9.67622,21.55023,1.7444993,19.151432,2.2478473,13.226464,4.1235056,84.64509,43.21782,24.723309,22.899178,18.50343,13.03834,8.039911,7.268275,13.469233,7.77068,12.386332,10.975767,8.856626,no,C:\Projects\Audio_ML project\data\raw\no\8ff44869_nohash_1.wav
-774.9995,28.34594,-6.49012,-5.6773777,-8.488973,-4.193202,-3.2081723,-4.8304124,-6.389225,0.5992227,2.0310776,1.821043,-2.6707973,146.34544,58.981342,18.279825,12.881153,18.197508,9.262185,6.737923,10.148906,14.026387,2.980288,5.100705,5.299318,6.3660717,up,C:\Projects\Audio_ML project\data\raw\up\eb3f7d82_nohash_1.wav
-682.4733,75.262085,-10.997611,0.13357659,-19.699556,9.179935,-12.884115,-2.3913019,-9.913948,-5.105647,-5.628762,-1.759313,-8.098351,187.74194,76.02251,38.977028,24.226728,26.175709,16.2766,16.810822,6.535469,12.158831,7.8035755,8.85723,6.0808945,8.92038,no,C:\Projects\Audio_ML project\data\raw\no\31d68957_nohash_0.wav
-765.8063,54.76578,-4.0559635,21.987429,-8.558814,7.4552073,-0.6383401,4.716728,-4.8554716,15.113702,-4.8959837,12.011787,-4.1714754,196.06392,35.112545,17.32019,17.642933,20.137676,14.686816,10.817064,13.456732,8.611458,13.612098,8.719029,11.47306,10.901849,no,C:\Projects\Audio_ML project\data\raw\no\2643992f_nohash_0.wav
-643.42725,93.772934,21.24879,9.7645645,-3.2240014,0.086106434,-2.981345,-2.1069326,-0.8874115,-5.804181,0.052453194,-4.5065064,-5.434063,151.31625,106.26823,35.65288,19.199087,19.661299,9.448166,6.6477666,8.7363615,5.2139444,10.522923,5.400434,9.318799,9.244336,no,C:\Projects\Audio_ML project\data\raw\no\c1d39ce8_nohash_5.wav
-670.3438,34.42464,-12.627295,0.7167673,-16.400206,-1.647453,-13.523778,-1.4298556,-7.1759257,-5.4558687,4.527327,-4.7530212,-5.4409776,193.61923,53.622715,24.050621,15.395114,28.352077,9.124034,23.470419,9.036951,13.242651,9.747052,11.14632,8.802943,9.22831,go,C:\Projects\Audio_ML project\data\raw\go\baf01c1f_nohash_0.wav
-713.69446,85.52737,22.621742,3.9119127,7.1603737,1.5187943,4.480379,-10.503668,-2.4373326,-2.1515126,-3.7513359,8.777577,-3.0962472,113.21308,49.546715,23.379648,15.491453,18.424507,9.252978,13.240137,9.687476,9.980605,7.4616995,9.035249,8.745801,8.120998,no,C:\Projects\Audio_ML project\data\raw\no\dbb40d24_nohash_1.wav
-752.05884,70.02153,12.363733,12.987971,-0.23542686,-12.987478,3.7916973,-3.137379,-6.539161,-2.652179,-3.108326,-1.7136557,-7.8423104,165.17912,88.11485,20.78729,24.665932,10.648586,20.991978,8.563146,10.742054,9.864074,6.8959413,7.290016,10.100406,11.429859,no,C:\Projects\Audio_ML project\data\raw\no\735845ab_nohash_0.wav
-547.1786,69.365166,24.24753,3.8969574,-8.6656885,-1.4472592,-1.9981396,-7.009086,-4.0052676,-5.4354525,-4.134927,-1.1733321,-5.473331,93.6295,67.48499,30.76372,31.795664,41.55634,22.985151,16.382347,19.579533,9.726396,11.421761,11.734811,15.776536,10.873001,go,C:\Projects\Audio_ML project\data\raw\go\b8872c20_nohash_1.wav
-812.9396,58.314556,-17.297792,16.35965,-18.251215,1.777839,-6.1446967,-0.97655874,-0.9414416,-0.28751358,-2.1667356,-8.4646225,0.6685412,222.69803,76.17617,37.741955,28.265924,28.490707,8.388993,20.069536,9.083273,8.309364,4.866803,6.169934,13.805161,6.269424,go,C:\Projects\Audio_ML project\data\raw\go\e9a76b2f_nohash_3.wav
-516.51636,37.883816,-8.975866,10.930532,-18.026928,14.504905,-6.7619247,-0.20272833,-2.8767276,3.6372159,-6.984275,6.503211,-0.98533064,244.09207,32.134632,24.328043,14.182159,24.521967,16.112854,9.412162,8.279649,8.3353615,7.7965565,10.367968,9.845363,7.1038527,no,C:\Projects\Audio_ML project\data\raw\no\f4504600_nohash_1.wav
-563.1078,25.500887,-19.394121,-6.7152567,-4.7530546,-17.409477,-6.495024,-2.1484194,-1.7461015,3.4598186,-6.243566,-2.5067205,-5.5798573,199.90709,36.941303,30.419682,11.855291,8.784657,29.836695,10.117228,5.465595,3.169616,5.9884357,9.749655,6.862912,9.162587,up,C:\Projects\Audio_ML project\data\raw\up\037c445a_nohash_2.wav
-603.88385,39.882946,15.193798,9.995665,-11.394841,7.4530587,1.3022424,-4.591457,5.2782865,-4.6801944,-3.6472235,-0.9610556,0.66211045,212.34647,81.990486,36.616543,17.638945,22.716513,14.279421,15.348877,15.148909,9.493435,8.150856,8.39718,7.2912607,5.972602,stop,C:\Projects\Audio_ML project\data\raw\stop\cd7f8c1b_nohash_2.wav
-771.30945,37.944057,-2.9540226,-1.2197903,-8.369922,-5.4292827,2.6980608,-1.9999094,-2.807359,-3.587527,1.9660676,4.6044044,-3.347814,147.70737,76.24165,10.27041,9.755492,18.35243,12.375537,6.9194446,7.087596,8.052444,8.241121,5.1194654,9.542867,8.4897785,up,C:\Projects\Audio_ML project\data\raw\up\735845ab_nohash_0.wav
-705.17993,56.234074,-0.6361437,1.7479509,3.837493,6.436991,2.0962496,-10.699827,-4.7684693,-8.059239,-10.427471,-6.6688724,-6.7499332,159.31364,65.60528,25.962093,14.397335,8.141818,10.323502,6.29035,17.310778,14.454874,10.260146,11.861064,9.251112,8.777085,no,C:\Projects\Audio_ML project\data\raw\no\7117fb6d_nohash_1.wav
-670.52454,70.93998,-2.9732258,10.733788,-11.187609,-2.360093,-4.221448,-4.170012,-7.210926,3.7107694,-3.1029522,-1.7329344,0.10326892,216.70593,83.41387,30.223183,16.251902,16.86421,7.9952025,13.223646,12.312211,10.690174,8.942111,8.3303175,5.671751,5.951526,go,C:\Projects\Audio_ML project\data\raw\go\ad1429cf_nohash_0.wav
-682.845,26.508938,-16.98513,11.568596,-11.670201,-5.236921,-6.7119093,-0.79962605,-1.9609516,-2.7107651,-5.1960835,-1.7311144,-3.0316956,188.1568,44.722385,33.71473,26.405178,22.18307,11.542481,13.151582,7.076289,11.261917,6.1960225,10.015149,8.163022,5.837071,yes,C:\Projects\Audio_ML project\data\raw\yes\c103a2d5_nohash_0.wav
-653.8532,23.686878,-5.591698,1.2444202,-21.982805,8.327001,-8.14781,3.3991885,-11.254792,6.6664433,-6.470275,3.207076,-6.4220243,231.67165,85.38465,32.921333,14.250502,26.260424,14.072118,17.831491,11.646331,13.492105,8.95873,10.510585,8.840633,8.142707,stop,C:\Projects\Audio_ML project\data\raw\stop\1fe4c891_nohash_1.wav
-553.50055,79.83398,9.54929,-8.954764,-13.980058,0.6277974,-2.2645545,-9.466765,-4.0569983,-4.0025654,-1.2109025,2.1971598,-2.8588634,142.89629,108.46231,26.080124,22.497377,23.817196,11.168011,4.9059253,17.710274,7.5065393,9.480206,5.7342815,9.007484,6.897338,no,C:\Projects\Audio_ML project\data\raw\no\b8872c20_nohash_0.wav
-759.29456,90.36817,19.701431,16.684189,-2.9430044,16.133745,10.360214,15.444788,0.8628168,8.78799,-5.774239,5.9758897,-1.2558662,127.03776,34.274277,15.801767,11.893729,12.003791,9.471063,8.725819,13.443045,4.826353,8.4645,5.495239,8.657343,6.0881314,up,C:\Projects\Audio_ML project\data\raw\up\f0edc767_nohash_0.wav
-627.21875,37.833935,-22.355886,10.810615,-13.766514,-4.8467827,-12.684878,-4.0824847,-1.8697964,-0.73438966,-4.509879,-2.9660697,-7.1606154,200.80788,51.524147,34.369545,17.587784,21.605738,8.702065,19.811506,7.521781,5.3981686,5.6126685,7.527684,7.48159,10.946652,go,C:\Projects\Audio_ML project\data\raw\go\c103a2d5_nohash_0.wav
-616.2929,34.396103,-29.032003,-14.113424,-19.79706,-7.6980047,-4.477384,2.2555299,-9.769266,-5.6954846,-1.1180862,8.641763,-9.148242,177.88763,51.96242,42.54774,22.458973,30.036627,12.798006,7.40199,5.5852437,15.399438,9.904229,6.685247,14.341004,15.992481,up,C:\Projects\Audio_ML project\data\raw\up\00b01445_nohash_1.wav
-426.9085,121.510605,27.491417,25.191572,-5.222578,5.0070877,4.7512007,-4.0637383,1.8679696,0.32724696,-2.9582388,3.551026,-5.0260572,178.47374,107.03933,51.962364,28.706127,20.75657,18.43257,10.766239,9.579891,14.278592,7.117321,7.178454,9.725831,8.463897,stop,C:\Projects\Audio_ML project\data\raw\stop\c1d39ce8_nohash_5.wav
-793.69104,78.088974,13.302744,-4.2420144,-12.028518,-5.784154,-8.773108,-8.242443,-12.4297285,-5.4985766,-6.109587,-6.634326,-3.5198777,151.4218,81.3842,17.740984,17.586147,21.895735,11.335923,13.235891,11.242192,14.727354,8.760508,8.380501,8.120631,6.233705,no,C:\Projects\Audio_ML project\data\raw\no\1b4c9b89_nohash_0.wav
-632.08435,22.69744,-15.5092,-11.868459,-8.6311655,-7.894427,-5.5377226,-4.855198,-1.9376054,6.209545,-4.465432,-2.3515265,-9.869769,204.00525,39.720497,36.922024,23.532074,19.51909,12.236655,15.850857,10.5833,7.9131165,10.1118965,9.366786,7.5409126,16.42026,stop,C:\Projects\Audio_ML project\data\raw\stop\7ff4fc72_nohash_0.wav
-776.6312,65.87842,9.13658,12.16853,-0.9005096,-12.298297,2.779008,-3.7329757,-5.2219434,-2.8385189,-4.120557,-1.259576,-5.176517,187.00514,87.18577,17.522398,24.099466,12.634695,20.875362,8.988862,10.605885,8.245248,7.573273,6.8983088,8.080354,9.499143,no,C:\Projects\Audio_ML project\data\raw\no\735845ab_nohash_3.wav
-419.78305,78.623055,15.412952,45.580627,6.799245,23.971579,3.4683664,20.181913,8.130547,16.482883,5.879899,16.849714,8.879393,120.195915,23.840605,32.877724,19.089794,17.166533,12.247449,15.308608,14.115889,10.021384,10.586252,8.622546,7.386567,6.1630297,yes,C:\Projects\Audio_ML project\data\raw\yes\ee4a907f_nohash_0.wav
-635.4532,78.93165,-12.361774,5.768592,-7.4808445,8.287759,-12.05455,2.4179225,-6.8904295,-3.473843,-13.039423,-5.77386,-0.9749889,200.82114,78.920525,26.812908,20.793472,17.66529,15.092292,19.109324,5.3305726,11.145719,6.6220813,15.278624,9.9517355,6.1769996,no,C:\Projects\Audio_ML project\data\raw\no\81a345a3_nohash_0.wav
-552.5678,57.48035,13.402216,8.767698,-2.793034,-1.7998053,-3.86701,-5.1091094,-3.270173,-6.42995,4.148901,2.6649761,-5.302962,200.6955,73.124016,26.203318,17.4439,13.846955,7.5916376,11.703541,11.953786,8.70557,9.931097,9.372029,6.604914,9.041083,go,C:\Projects\Audio_ML project\data\raw\go\b87bdb22_nohash_0.wav
-714.1397,31.78295,-22.808256,-1.9586954,-11.192449,5.1568117,5.937252,1.8040195,-4.7479324,6.082146,2.6444452,-0.7911195,-2.5789804,169.45345,52.965282,40.67524,7.0484366,22.125862,10.124094,12.177329,4.8751163,10.090112,10.290194,6.374826,3.5824711,5.3221965,up,C:\Projects\Audio_ML project\data\raw\up\ab81c9c8_nohash_1.wav
-824.6111,31.007177,-8.554727,22.891169,-9.697289,5.907899,-10.617321,-0.85215616,0.817861,2.1509056,-2.8814363,2.3253438,-4.4497046,224.26302,50.56404,29.295889,37.716885,16.123255,10.289282,18.824915,10.742038,5.3042984,11.54824,6.2082677,6.1479597,7.988947,yes,C:\Projects\Audio_ML project\data\raw\yes\e07dd7d4_nohash_1.wav
-822.1037,20.144468,10.097509,8.210737,-19.09729,-6.3798027,1.6480815,-8.722957,-3.0811121,0.30077782,0.84427357,6.079787,-4.970334,171.39934,87.428856,15.609194,18.134195,26.654165,13.840065,10.83451,15.351334,9.182456,4.650262,6.4706635,10.309088,9.535279,stop,C:\Projects\Audio_ML project\data\raw\stop\735845ab_nohash_3.wav
-653.9647,55.91823,-8.138997,-9.368837,-19.671541,-6.9147196,-8.029113,-8.368123,-8.512806,2.14248,-22.923712,2.452713,-7.905703,187.50888,66.92653,33.193203,24.350367,25.961334,15.855122,10.684086,13.569482,11.891232,15.802599,28.268158,12.637859,10.758882,no,C:\Projects\Audio_ML project\data\raw\no\b00dff7e_nohash_0.wav
-676.1477,74.78439,-1.9712698,20.050837,-10.022485,-5.449362,1.7180164,-4.720924,-2.593141,3.6677487,-8.680809,-1.9966162,-1.0201396,202.3665,84.162224,33.172054,27.48905,13.167491,10.945399,8.610619,12.057851,8.654316,10.037935,12.834027,10.732537,6.0995245,no,C:\Projects\Audio_ML project\data\raw\no\ad1429cf_nohash_0.wav
-594.2881,79.77646,-21.53272,1.5754453,-14.487068,6.4173727,-4.5037894,-11.793686,1.9727299,-8.9782505,-0.40926397,1.7897519,-0.53613406,209.86792,87.55538,32.182034,23.77569,24.802925,14.711074,14.4274845,17.803932,7.489009,12.903569,4.1908045,6.127862,4.8508263,no,C:\Projects\Audio_ML project\data\raw\no\ffa76c4a_nohash_0.wav
-691.8761,64.69505,6.961796,-2.1339138,-6.3680506,14.027493,-1.6470159,8.484226,-2.153003,10.031251,2.1506546,5.635442,-2.5142734,198.71251,76.58699,11.17406,21.29872,18.632338,14.092518,7.201606,11.10079,5.928762,10.491697,5.3395042,7.598125,5.812191,stop,C:\Projects\Audio_ML project\data\raw\stop\4c77947d_nohash_1.wav
-639.806,6.7836404,16.40847,18.829426,-0.5153931,-0.49022081,-8.811407,-3.3609958,-0.193946,-2.6478145,-2.7013853,-0.6567112,-1.3602816,202.90863,48.298584,32.60104,43.439014,19.08883,11.713447,16.158466,13.819631,6.5188284,13.424862,6.7524147,8.250465,12.002462,yes,C:\Projects\Audio_ML project\data\raw\yes\cd7f8c1b_nohash_2.wav
-484.38144,85.780106,1.4694376,7.2864976,-5.9796934,-1.3168406,-0.10123752,0.042805504,-3.050387,1.957183,-0.55014,3.6207983,-0.8350517,223.43701,90.03365,38.35976,19.801573,14.058635,9.613641,8.580216,7.707965,7.5237813,5.480217,6.77421,7.8313303,5.1914005,up,C:\Projects\Audio_ML project\data\raw\up\c1d39ce8_nohash_5.wav
-584.6248,89.6527,11.423801,4.964927,-11.384318,-5.556327,3.495103,-1.956868,-2.6358545,-11.277883,2.925558,-3.470858,-7.9194627,175.5775,103.03402,25.361708,14.153522,20.774845,13.977937,6.5230656,7.602494,6.9516044,17.39711,6.5906587,8.689719,9.335953,go,C:\Projects\Audio_ML project\data\raw\go\9aa21fa9_nohash_2.wav
-723.53735,42.81469,-3.1041348,5.7407293,-8.081138,8.353893,2.59148,4.0317664,-4.157362,6.9266105,0.86047727,6.004243,-3.8550208,236.8669,65.19232,32.087376,8.086233,22.385012,11.162008,12.426562,10.125645,7.491943,8.710936,4.806074,8.664872,9.802994,stop,C:\Projects\Audio_ML project\data\raw\stop\82c6d220_nohash_1.wav
-470.0376,120.5492,3.1664264,26.454836,-11.074424,18.29969,1.0825021,10.856153,-7.679957,0.7391897,-11.477543,-6.5318513,-4.8754635,91.32555,25.422543,21.106846,19.542353,23.548317,14.500457,10.31376,8.235662,8.84989,7.377975,7.368458,11.641661,6.2222195,no,C:\Projects\Audio_ML project\data\raw\no\3852fca2_nohash_0.wav
-777.9187,37.617744,9.846703,8.557072,-15.964252,-10.723288,-7.47677,3.6552458,-9.128932,2.545022,-2.5703359,3.8219397,-4.9530554,194.82407,58.527424,26.009027,16.768488,28.042965,20.973763,16.045122,11.906378,16.545273,6.7502594,7.217048,8.992106,9.326287,go,C:\Projects\Audio_ML project\data\raw\go\1ecfb537_nohash_2.wav
-572.35986,42.20383,-16.973745,-6.023536,-12.874006,0.9512072,-1.3284929,-6.8245926,-2.5791802,-0.97128904,1.7010806,0.51372737,-0.20688151,159.84433,68.43529,33.40343,14.190343,24.014881,6.896389,15.550887,13.013177,7.2493787,5.761785,6.890304,4.153158,6.6660852,stop,C:\Projects\Audio_ML project\data\raw\stop\ffa76c4a_nohash_1.wav
-647.52344,56.017166,-24.25269,-9.322063,-5.177101,-8.155699,0.08698914,1.6144189,-11.422947,8.815974,-2.718657,-3.0016615,-4.209514,185.48804,78.89393,40.76328,18.200811,9.587233,15.616174,7.6747713,11.199439,20.720419,16.782602,8.507374,6.066704,8.6336,stop,C:\Projects\Audio_ML project\data\raw\stop\9587481f_nohash_0.wav
-598.91766,91.512665,-10.972506,7.299622,-10.722123,-17.084536,2.3502765,-7.7221518,-16.126743,0.53360057,-7.8856854,-1.4860752,-4.898017,186.5635,91.280464,31.813307,10.656245,20.194607,21.897089,13.380564,11.4593,20.824432,10.06257,8.911016,10.403479,8.786897,go,C:\Projects\Audio_ML project\data\raw\go\9587481f_nohash_0.wav
-577.9747,77.61128,8.492441,0.6201915,-24.418919,-0.5719107,-2.2134001,-7.075632,-6.305134,-15.816426,3.0182786,-1.6298814,4.3172526,155.36948,90.287056,23.950617,5.529431,34.805103,9.572879,5.879396,9.549396,9.978154,22.874063,13.224001,5.8280773,8.681103,go,C:\Projects\Audio_ML project\data\raw\go\ffa76c4a_nohash_0.wav
-719.00433,27.291763,-3.0757148,1.3064847,-9.658969,7.973726,-2.51008,7.012243,-5.082851,6.4399557,1.2801418,4.061945,-1.8643839,232.23572,54.95093,16.103783,18.119833,20.175049,9.354981,10.498956,11.476673,7.086488,7.90636,7.365883,5.6837893,8.564487,stop,C:\Projects\Audio_ML project\data\raw\stop\44b5720d_nohash_0.wav
-539.37726,59.572655,2.496241,13.190428,7.8513546,7.1064906,0.3126951,2.3101337,1.7415957,1.560056,2.1421945,5.889186,0.5947162,172.50208,79.99639,17.854511,21.593363,14.237335,10.581479,9.806511,8.236592,8.227409,7.6633797,7.9206443,9.202703,5.014263,go,C:\Projects\Audio_ML project\data\raw\go\95218ce8_nohash_0.wav
-570.90515,38.103756,-25.481956,-7.74015,-13.689889,-0.66509515,-2.4793584,-3.8070285,-2.4339056,2.873648,-6.2201133,-4.4520655,-4.9769607,207.07985,58.58921,44.416443,14.808745,22.973778,7.396923,11.169727,8.119103,5.8991623,6.7877264,10.087066,8.402534,8.681597,stop,C:\Projects\Audio_ML project\data\raw\stop\5ba724a7_nohash_0.wav
-650.4901,62.2917,22.25139,7.6600375,-4.203251,2.2024245,5.2065544,-2.1575918,-2.782781,-6.778046,-4.4047346,-2.654073,-4.025822,137.64587,85.614716,32.462753,20.485704,13.949568,13.7899065,10.89081,5.624545,9.23423,12.2200985,10.981034,6.523304,8.28843,go,C:\Projects\Audio_ML project\data\raw\go\cd7f8c1b_nohash_2.wav
